"GEOID","tot_can","MINORPCT","LOWINCPCT","LESSHSPCT","LINGISOPCT","UNDER5PCT","OVER64PCT","SUM_ECSI_open","SUM_LUST_open","countAdv","all_cat","PM25_EPA","PM25_NWAQ_MAX","PM25_Mean_NWAQ","min_dec","min_quin","un5_dec","un5_quin","o64_dec","o64_quin","lhs_dec","lhs_quin","inc_dec","inc_quin","lin_dec","lin_quin","lus_av","lus_max","lus_num"
410510069001,36.16422974,0.152309613,0.086142322,0,0,0.04494382,0.157303371,1,10,NA,"Low",7.591974,6,4.731095,"(0.139,0.172]",5,"(0.0419,0.0505]",5,"(0.134,0.158]",5,NA,NA,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410510069002,36.16422974,0.136437908,0.084150327,0.018583043,0.014583333,0.039215686,0.198529412,1,6,NA,"Low",7.591974,6,5.999998,"(0.109,0.139]",4,"(0.0324,0.0419]",4,"(0.183,0.21]",7,"(0.0114,0.0282]",2,"(0,0.119]",1,"(0.07901, 0.0218]",7,NA,NA,NA
410510070001,29.26881557,0.145194274,0.111451943,0,0,0.020449898,0.23006135,0,4,NA,"Low",7.355008,6,5.307511,"(0.139,0.172]",5,"(0.00931,0.023]",2,"(0.21,0.248]",8,NA,NA,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410510070002,29.26881557,0.33507014,0.027254509,0,0.026221692,0.050501002,0.093787575,0,7,NA,"Low",7.355008,7,6.099857,"(0.266,0.336]",8,"(0.0419,0.0505]",5,"(0.0936,0.113]",3,NA,NA,"(0,0.119]",1,"(0.0218,0.0404]",8,NA,NA,NA
410510070003,29.26881557,0.109235353,0.072492552,0.053817272,0,0.076464747,0.176762661,0,2,NA,"Low",7.355008,7,6.003394,"(0.0826,0.109]",3,"(0.0686,0.0812]",8,"(0.158,0.183]",6,"(0.0447,0.0616]",4,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410510070004,29.26881557,0.282004197,0.099160546,0.004876219,0.012345679,0.018100735,0.125131165,0,0,NA,"Low",7.355008,7,6.12351,"(0.266,0.336]",8,"(0.00931,0.023]",2,"(0.113,0.134]",4,"(0,0.0114]",1,"(0,0.119]",1,"(0.07901, 0.0218]",7,NA,NA,NA
410510071001,20.66674574,0.058622374,0.206155349,0.063559322,0,0.042012702,0.209086468,3,2,NA,"Low",6.656767,6,5.800562,"(0.0503,0.0826]",2,"(0.0419,0.0505]",5,"(0.183,0.21]",7,"(0.0616,0.0788]",5,"(0.177,0.233]",3,"(0, 0]",1,1320,1320,1
410510071002,20.66674574,0.088424437,0.101286174,0.02811245,0.024305556,0.064308682,0.257234727,2,1,NA,"Medium",6.656767,7,6.000044,"(0.0826,0.109]",3,"(0.0588,0.0686]",7,"(0.248,0.309]",9,"(0.0114,0.0282]",2,"(0,0.119]",1,"(0.0218,0.0404]",8,NA,NA,NA
410510072011,32.85143486,0.11341853,0.50399361,0.166841553,0,0.04313099,0.225239617,2,0,NA,"High",7.168342,7,6.678404,"(0.109,0.139]",4,"(0.0419,0.0505]",5,"(0.21,0.248]",8,"(0.157,0.213]",9,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410510072012,32.85143486,0.099009901,0.162107396,0.036847492,0,0,0.31980198,0,0,NA,"Low",7.168342,7,7,"(0.0826,0.109]",3,NA,NA,"(0.309,0.832]",10,"(0.0282,0.0447]",3,"(0.119,0.177]",2,"(0, 0]",1,375,375,1
410510072021,32.13506879,0.544083527,0.296113689,0.130920293,0.005464481,0.055394432,0.142111369,76,5,NA,"High",7.199597,7,6.67987,"(0.442,0.959]",10,"(0.0505,0.0588]",6,"(0.134,0.158]",5,"(0.122,0.157]",8,"(0.283,0.331]",5,"(0, 0.07901]",6,200,350,3
410510073001,38.29359192,0.473546702,0.626506024,0.221146086,0.197183099,0.028086218,0.069235794,67,5,NA,"Low",7.125668,7,7,"(0.442,0.959]",10,"(0.023,0.0324]",3,"(0.066,0.0936]",2,"(0.213,1]",10,"(0.592,1]",10,"(0.0748, 0.5]",10,125,125,1
410510074001,38.46246106,0.636228656,0.760150376,0.302739726,0.118721461,0.094283593,0.063103192,2,4,NA,"Low",7.249989,7,7,"(0.442,0.959]",10,"(0.0812,0.1]",9,"(0,0.066]",1,"(0.213,1]",10,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410510074002,38.46246106,0.555638258,0.521771492,0.134708738,0.008583691,0.109787868,0.075176777,0,7,NA,"Low",7.249989,7,7,"(0.442,0.959]",10,"(0.1,0.245]",10,"(0.066,0.0936]",2,"(0.122,0.157]",8,"(0.499,0.592]",9,"(0.07901, 0.0218]",7,NA,NA,NA
410510075001,38.91217321,0.424242424,0.47959596,0.158181818,0,0.091313131,0.083636364,0,13,NA,"Low",7.285822,7,7,"(0.336,0.442]",9,"(0.0812,0.1]",9,"(0.066,0.0936]",2,"(0.157,0.213]",9,"(0.432,0.499]",8,"(0, 0]",1,NA,NA,NA
410510075002,38.91217321,0.259010897,0.272727273,0.030828516,0,0.08466052,0.178541492,0,4,NA,"Low",7.285822,7,7,"(0.212,0.266]",7,"(0.0812,0.1]",9,"(0.158,0.183]",6,"(0.0282,0.0447]",3,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410510075003,38.91217321,0.445663532,0.434112646,0.116883117,0.084260731,0.053814002,0.068965517,0,3,NA,"Low",7.285822,7,7,"(0.442,0.959]",10,"(0.0505,0.0588]",6,"(0.066,0.0936]",2,"(0.0968,0.122]",7,"(0.432,0.499]",8,"(0.0748, 0.5]",10,NA,NA,NA
410510076001,38.97208056,0.294964029,0.328879753,0.183465459,0.144177449,0.010277492,0.147995889,5,8,NA,"Low",7.210619,7,7,"(0.266,0.336]",8,"(0.00931,0.023]",2,"(0.134,0.158]",5,"(0.157,0.213]",9,"(0.283,0.331]",5,"(0.0748, 0.5]",10,NA,NA,NA
410510076002,38.97208056,0.646680942,0.483940043,0.305484694,0.168658699,0.069379015,0.068522484,0,2,NA,"Low",7.210619,7,7,"(0.442,0.959]",10,"(0.0686,0.0812]",8,"(0.066,0.0936]",2,"(0.213,1]",10,"(0.432,0.499]",8,"(0.0748, 0.5]",10,NA,NA,NA
410510077001,38.19071535,0.407624633,0.424630542,0.12672522,0.030444965,0.051808407,0.096774194,0,6,NA,"Low",7.162069,7,7,"(0.336,0.442]",9,"(0.0505,0.0588]",6,"(0.0936,0.113]",3,"(0.122,0.157]",8,"(0.38,0.432]",7,"(0.0218,0.0404]",8,NA,NA,NA
410510077002,38.19071535,0.622463768,0.389855072,0.134375,0.167088608,0.053623188,0.076811594,0,9,NA,"Low",7.162069,7,7,"(0.442,0.959]",10,"(0.0505,0.0588]",6,"(0.066,0.0936]",2,"(0.122,0.157]",8,"(0.38,0.432]",7,"(0.0748, 0.5]",10,NA,NA,NA
410510078001,37.93442235,0.597266036,0.644584648,0.228209192,0.068656716,0.047318612,0.059936909,1,1,NA,"Low",7.159213,7,7,"(0.442,0.959]",10,"(0.0419,0.0505]",5,"(0,0.066]",1,"(0.213,1]",10,"(0.592,1]",10,"(0.0404, 0.0748]",9,NA,NA,NA
410510078002,37.93442235,0.17882919,0.230088496,0.060402685,0,0.060144346,0.109061748,0,12,NA,"Low",7.159213,7,6.619744,"(0.172,0.212]",6,"(0.0588,0.0686]",7,"(0.0936,0.113]",3,"(0.0447,0.0616]",4,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410510079001,37.17918206,0.533287101,0.538834951,0.149286498,0.0726979,0.073509015,0.055478502,1,8,NA,"Low",7.113164,7,7,"(0.442,0.959]",10,"(0.0686,0.0812]",8,"(0,0.066]",1,"(0.122,0.157]",8,"(0.499,0.592]",9,"(0.0404, 0.0748]",9,NA,NA,NA
410510079002,37.17918206,0.386211513,0.266868077,0.188393244,0.091219096,0.052208835,0.145917001,0,15,NA,"Low",7.113164,7,6.889427,"(0.336,0.442]",9,"(0.0505,0.0588]",6,"(0.134,0.158]",5,"(0.157,0.213]",9,"(0.233,0.283]",4,"(0.0748, 0.5]",10,NA,NA,NA
410510080011,37.64900751,0.553227633,0.336353341,0.090764331,0.011922504,0.027180068,0.128539071,0,8,NA,"Low",7.168872,6,6,"(0.442,0.959]",10,"(0.023,0.0324]",3,"(0.113,0.134]",4,"(0.0788,0.0968]",6,"(0.331,0.38]",6,"(0.07901, 0.0218]",7,NA,NA,NA
410510080012,37.64900751,0.419949174,0.405336722,0.078173375,0.047887324,0.021601017,0.217280813,0,9,NA,"Low",7.168872,6,6,"(0.336,0.442]",9,"(0.00931,0.023]",2,"(0.21,0.248]",8,"(0.0616,0.0788]",5,"(0.38,0.432]",7,"(0.0404, 0.0748]",9,NA,NA,NA
410510080021,37.13341479,0.478567827,0.300050429,0.163540885,0.067213115,0.054462935,0.133131619,0,14,NA,"Low",7.128537,6,6,"(0.442,0.959]",10,"(0.0505,0.0588]",6,"(0.113,0.134]",4,"(0.157,0.213]",9,"(0.283,0.331]",5,"(0.0404, 0.0748]",9,NA,NA,NA
410510080022,37.13341479,0.324884793,0.536682616,0.170923379,0.020761246,0.046082949,0.233486943,0,7,NA,"Medium",7.128537,6,6,"(0.266,0.336]",8,"(0.0419,0.0505]",5,"(0.21,0.248]",8,"(0.157,0.213]",9,"(0.499,0.592]",9,"(0.07901, 0.0218]",7,NA,NA,NA
410510081001,37.34451205,0.464990329,0.429884139,0.178844057,0.091826438,0.112572534,0.121470019,1,7,NA,"Medium",7.174154,6,6,"(0.442,0.959]",10,"(0.1,0.245]",10,"(0.113,0.134]",4,"(0.157,0.213]",9,"(0.38,0.432]",7,"(0.0748, 0.5]",10,200,200,1
410510081002,37.34451205,0.439066059,0.420923077,0.051282051,0.020547945,0.091685649,0.191343964,0,8,NA,"Medium",7.174154,6,6,"(0.336,0.442]",9,"(0.0812,0.1]",9,"(0.183,0.21]",7,"(0.0447,0.0616]",4,"(0.38,0.432]",7,"(0.07901, 0.0218]",7,145,145,1
410510081003,37.34451205,0.703125,0.848958333,0.052224371,0.119565217,0.0375,0.046875,0,1,NA,"Low",7.174154,6,6,"(0.442,0.959]",10,"(0.0324,0.0419]",4,"(0,0.066]",1,"(0.0447,0.0616]",4,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410510081004,37.34451205,0.377886323,0.396980462,0.143292683,0.058016878,0.052397869,0.204706927,1,11,NA,"Medium",7.174154,6,6,"(0.336,0.442]",9,"(0.0505,0.0588]",6,"(0.183,0.21]",7,"(0.122,0.157]",8,"(0.38,0.432]",7,"(0.0404, 0.0748]",9,NA,NA,NA
410510082011,36.8546037,0.210368893,0.368091762,0.089330025,0.094915254,0.032901296,0.484546361,3,4,NA,"Low",7.229328,6,6,"(0.172,0.212]",6,"(0.0324,0.0419]",4,"(0.309,0.832]",10,"(0.0788,0.0968]",6,"(0.331,0.38]",6,"(0.0748, 0.5]",10,170,170,1
410510082012,36.8546037,0.381196581,0.256277056,0.137106918,0,0.122222222,0.173504274,0,13,NA,"Low",7.229328,6,6,"(0.336,0.442]",9,"(0.1,0.245]",10,"(0.158,0.183]",6,"(0.122,0.157]",8,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410510082013,36.8546037,0.385309278,0.524484536,0.08348135,0.083550914,0.032216495,0.106958763,0,7,NA,"Low",7.229328,6,6,"(0.336,0.442]",9,"(0.023,0.0324]",3,"(0.0936,0.113]",3,"(0.0788,0.0968]",6,"(0.499,0.592]",9,"(0.0748, 0.5]",10,NA,NA,NA
410510082021,36.61644295,0.393308854,0.459812322,0.094881398,0.076923077,0.03875969,0.230110159,0,3,NA,"Medium",7.184751,6,6,"(0.336,0.442]",9,"(0.0324,0.0419]",4,"(0.21,0.248]",8,"(0.0788,0.0968]",6,"(0.432,0.499]",8,"(0.0748, 0.5]",10,NA,NA,NA
410510082022,36.61644295,0.288085359,0.550681683,0.17744219,0.20322887,0.127445169,0.086247777,0,9,NA,"Medium",7.184751,6,6,"(0.266,0.336]",8,"(0.1,0.245]",10,"(0.066,0.0936]",2,"(0.157,0.213]",9,"(0.499,0.592]",9,"(0.0748, 0.5]",10,NA,NA,NA
410510082023,36.61644295,0.588111678,0.730558931,0.335346029,0.237306843,0.092164515,0.0621435,0,4,NA,"Medium",7.184751,6,6,"(0.442,0.959]",10,"(0.0812,0.1]",9,"(0,0.066]",1,"(0.213,1]",10,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410510083011,37.62844098,0.436936937,0.629343629,0.284118117,0.36176066,0.062419562,0.316602317,0,5,NA,"Low",7.316809,6,6,"(0.336,0.442]",9,"(0.0588,0.0686]",7,"(0.309,0.832]",10,"(0.213,1]",10,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410510083012,37.62844098,0.618906942,0.618533681,0.260823089,0.168224299,0.038774003,0.07127031,1,4,NA,"Low",7.316809,6,6,"(0.442,0.959]",10,"(0.0324,0.0419]",4,"(0.066,0.0936]",2,"(0.213,1]",10,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410510083021,36.1862924,0.61036961,0.61550308,0.277824979,0.124193548,0.083162218,0.07238193,1,2,NA,"Medium",7.260664,6,6,"(0.442,0.959]",10,"(0.0812,0.1]",9,"(0.066,0.0936]",2,"(0.213,1]",10,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410510083022,36.1862924,0.488871834,0.433455433,0.210951009,0.140134529,0.066001535,0.119339985,1,12,NA,"Medium",7.260664,6,6,"(0.442,0.959]",10,"(0.0588,0.0686]",7,"(0.113,0.134]",4,"(0.157,0.213]",9,"(0.432,0.499]",8,"(0.0748, 0.5]",10,NA,NA,NA
410510084001,35.81772503,0.37849944,0.486486486,0.19775475,0.266666667,0.048152296,0.1075028,1,4,NA,"Medium",7.211182,6,6,"(0.336,0.442]",9,"(0.0419,0.0505]",5,"(0.0936,0.113]",3,"(0.157,0.213]",9,"(0.432,0.499]",8,"(0.0748, 0.5]",10,NA,NA,NA
410510084002,35.81772503,0.405436447,0.578866769,0.266821346,0.183111954,0.090352221,0.122128637,0,11,NA,"Medium",7.211182,6,6,"(0.336,0.442]",9,"(0.0812,0.1]",9,"(0.113,0.134]",4,"(0.213,1]",10,"(0.499,0.592]",9,"(0.0748, 0.5]",10,225,225,1
410510085001,35.34277413,0.424260012,0.366487455,0.226308957,0.052007299,0.059779454,0.132617528,0,4,NA,"Medium",7.245786,6,6,"(0.336,0.442]",9,"(0.0588,0.0686]",7,"(0.113,0.134]",4,"(0.213,1]",10,"(0.331,0.38]",6,"(0.0404, 0.0748]",9,NA,NA,NA
410510085002,35.34277413,0.339552239,0.368320611,0.109803922,0.083989501,0.032649254,0.152985075,2,4,NA,"Low",7.245786,6,6,"(0.336,0.442]",9,"(0.0324,0.0419]",4,"(0.134,0.158]",5,"(0.0968,0.122]",7,"(0.331,0.38]",6,"(0.0748, 0.5]",10,NA,NA,NA
410510086001,39.44382786,0.498037016,0.501402131,0.144144144,0.041018388,0.05159843,0.075715087,0,1,NA,"Low",7.415632,6,6,"(0.442,0.959]",10,"(0.0505,0.0588]",6,"(0.066,0.0936]",2,"(0.122,0.157]",8,"(0.499,0.592]",9,"(0.0404, 0.0748]",9,NA,NA,NA
410510086002,39.44382786,0.313707865,0.468348624,0.195238095,0.102762431,0.036404494,0.10741573,1,1,NA,"Low",7.415632,6,6,"(0.266,0.336]",8,"(0.0324,0.0419]",4,"(0.0936,0.113]",3,"(0.157,0.213]",9,"(0.432,0.499]",8,"(0.0748, 0.5]",10,NA,NA,NA
410510087001,40.06032855,0.390171699,0.32438879,0.104878049,0.042735043,0.049141504,0.113084665,0,4,NA,"Low",7.4717,6,6,"(0.336,0.442]",9,"(0.0419,0.0505]",5,"(0.113,0.134]",4,"(0.0968,0.122]",7,"(0.283,0.331]",5,"(0.0404, 0.0748]",9,NA,NA,NA
410510087002,40.06032855,0.253776435,0.323618701,0.133133882,0.098784195,0.045317221,0.100906344,0,1,NA,"Low",7.4717,6,6,"(0.212,0.266]",7,"(0.0419,0.0505]",5,"(0.0936,0.113]",3,"(0.122,0.157]",8,"(0.283,0.331]",5,"(0.0748, 0.5]",10,NA,NA,NA
410510087003,40.06032855,0.277975766,0.173913043,0.070208729,0.037313433,0.08766928,0.141838917,0,4,NA,"Low",7.4717,6,6,"(0.266,0.336]",8,"(0.0812,0.1]",9,"(0.134,0.158]",5,"(0.0616,0.0788]",5,"(0.119,0.177]",2,"(0.0218,0.0404]",8,NA,NA,NA
410510088001,42.56015442,0.27791411,0.554601227,0.135064935,0.100917431,0.042331288,0.096932515,0,1,NA,"Low",7.485537,6,6,"(0.266,0.336]",8,"(0.0419,0.0505]",5,"(0.0936,0.113]",3,"(0.122,0.157]",8,"(0.499,0.592]",9,"(0.0748, 0.5]",10,NA,NA,NA
410510088002,42.56015442,0.220983607,0.428196721,0.100087032,0.070063694,0.017704918,0.066229508,0,0,NA,"Low",7.485537,6,6,"(0.212,0.266]",7,"(0.00931,0.023]",2,"(0.066,0.0936]",2,"(0.0968,0.122]",7,"(0.38,0.432]",7,"(0.0404, 0.0748]",9,NA,NA,NA
410510088003,42.56015442,0.32449298,0.123524784,0.087292818,0.060606061,0.12324493,0.092043682,2,6,NA,"Low",7.485537,6,6,"(0.266,0.336]",8,"(0.1,0.245]",10,"(0.066,0.0936]",2,"(0.0788,0.0968]",6,"(0.119,0.177]",2,"(0.0404, 0.0748]",9,380,380,1
410510089011,32.89940933,0.287136443,0.306018428,0.11525153,0.051171393,0.026546945,0.164747218,0,9,NA,"Low",7.145703,7,6.994939,"(0.266,0.336]",8,"(0.023,0.0324]",3,"(0.158,0.183]",6,"(0.0968,0.122]",7,"(0.283,0.331]",5,"(0.0404, 0.0748]",9,NA,NA,NA
410510089012,32.89940933,0.360629416,0.527815013,0.194879833,0.114107884,0.045600514,0.104688504,0,2,NA,"Low",7.145703,7,6.465015,"(0.336,0.442]",9,"(0.0419,0.0505]",5,"(0.0936,0.113]",3,"(0.157,0.213]",9,"(0.499,0.592]",9,"(0.0748, 0.5]",10,NA,NA,NA
410510089013,32.89940933,0.265569077,0.355555556,0.132542038,0.067049808,0.040801718,0.189692198,1,3,NA,"Low",7.145703,7,6.882536,"(0.212,0.266]",7,"(0.0324,0.0419]",4,"(0.183,0.21]",7,"(0.122,0.157]",8,"(0.331,0.38]",6,"(0.0404, 0.0748]",9,1235,1235,1
410510089021,37.86568755,0.231458259,0.255559606,0.046585495,0.027083333,0.054102472,0.106771766,1,6,NA,"Low",7.321887,7,6.897791,"(0.212,0.266]",7,"(0.0505,0.0588]",6,"(0.0936,0.113]",3,"(0.0447,0.0616]",4,"(0.233,0.283]",4,"(0.0218,0.0404]",8,NA,NA,NA
410510089022,37.86568755,0.614539307,0.649616368,0.315282792,0,0.079459003,0.09805579,0,1,NA,"Low",7.321887,7,6.911855,"(0.442,0.959]",10,"(0.0686,0.0812]",8,"(0.0936,0.113]",3,"(0.213,1]",10,"(0.592,1]",10,"(0, 0]",1,NA,NA,NA
410510090001,34.98887278,0.426995924,0.578777336,0.093812375,0.059055118,0.068328938,0.097578518,1,3,NA,"Medium",7.168223,7,6.130218,"(0.336,0.442]",9,"(0.0588,0.0686]",7,"(0.0936,0.113]",3,"(0.0788,0.0968]",6,"(0.499,0.592]",9,"(0.0404, 0.0748]",9,NA,NA,NA
410510090002,34.98887278,0.496888889,0.437037037,0.286198547,0.065375303,0.064,0.118222222,1,3,NA,"Medium",7.168223,7,6.092197,"(0.442,0.959]",10,"(0.0588,0.0686]",7,"(0.113,0.134]",4,"(0.213,1]",10,"(0.432,0.499]",8,"(0.0404, 0.0748]",9,NA,NA,NA
410510090003,34.98887278,0.522962113,0.552838428,0.29954955,0.169432314,0.103329506,0.066877153,0,1,NA,"Medium",7.168223,7,6.120459,"(0.442,0.959]",10,"(0.1,0.245]",10,"(0.066,0.0936]",2,"(0.213,1]",10,"(0.499,0.592]",9,"(0.0748, 0.5]",10,NA,NA,NA
410510091011,34.42146351,0.398364815,0.432225064,0.262943335,0.107114934,0.053566394,0.114744855,0,10,NA,"Low",7.065597,7,7,"(0.336,0.442]",9,"(0.0505,0.0588]",6,"(0.113,0.134]",4,"(0.213,1]",10,"(0.38,0.432]",7,"(0.0748, 0.5]",10,NA,NA,NA
410510091012,34.42146351,0.573817292,0.527526705,0.343575419,0.112484549,0.053017945,0.092577488,0,2,NA,"Low",7.065597,7,7,"(0.442,0.959]",10,"(0.0505,0.0588]",6,"(0.066,0.0936]",2,"(0.213,1]",10,"(0.499,0.592]",9,"(0.0748, 0.5]",10,NA,NA,NA
410510091021,33.81898445,0.441605839,0.67768595,0.339425587,0.152492669,0.066605839,0.072080292,0,0,NA,"Low",7.086337,7,7,"(0.336,0.442]",9,"(0.0588,0.0686]",7,"(0.066,0.0936]",2,"(0.213,1]",10,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410510091022,33.81898445,0.401865369,0.501216545,0.151333333,0.037406484,0.062854826,0.088807786,0,1,NA,"Low",7.086337,7,7,"(0.336,0.442]",9,"(0.0588,0.0686]",7,"(0.066,0.0936]",2,"(0.122,0.157]",8,"(0.499,0.592]",9,"(0.0218,0.0404]",8,NA,NA,NA
410510091023,33.81898445,0.416426513,0.231988473,0.039665971,0,0,0.220461095,1,0,NA,"Low",7.086337,7,7,"(0.336,0.442]",9,NA,NA,"(0.21,0.248]",8,"(0.0282,0.0447]",3,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410510091024,33.81898445,0.306818182,0.389204545,0.085373509,0.057861635,0.094561688,0.119318182,0,3,NA,"Low",7.086337,7,7,"(0.266,0.336]",8,"(0.0812,0.1]",9,"(0.113,0.134]",4,"(0.0788,0.0968]",6,"(0.38,0.432]",7,"(0.0404, 0.0748]",9,NA,NA,NA
410510092011,35.57409135,0.447475334,0.431224608,0.311546841,0.189655172,0.077190946,0.075449797,0,5,NA,"Low",7.118714,7,6.991948,"(0.442,0.959]",10,"(0.0686,0.0812]",8,"(0.066,0.0936]",2,"(0.213,1]",10,"(0.38,0.432]",7,"(0.0748, 0.5]",10,NA,NA,NA
410510092012,35.57409135,0.427713737,0.616751887,0.114933837,0.045124899,0.091498559,0.099903939,2,4,NA,"Medium",7.118714,7,6.088325,"(0.336,0.442]",9,"(0.0812,0.1]",9,"(0.0936,0.113]",3,"(0.0968,0.122]",7,"(0.592,1]",10,"(0.0404, 0.0748]",9,145,145,1
410510092013,35.57409135,0.404577192,0.4788185,0.202159568,0.25952381,0.041505043,0.0806827,0,6,NA,"Medium",7.118714,6,6,"(0.336,0.442]",9,"(0.0324,0.0419]",4,"(0.066,0.0936]",2,"(0.157,0.213]",9,"(0.432,0.499]",8,"(0.0748, 0.5]",10,NA,NA,NA
410510092021,34.21287022,0.555923473,0.399098083,0.136733587,0.045828437,0.055187638,0.106328182,0,3,NA,"Low",7.071863,7,7,"(0.442,0.959]",10,"(0.0505,0.0588]",6,"(0.0936,0.113]",3,"(0.122,0.157]",8,"(0.38,0.432]",7,"(0.0404, 0.0748]",9,NA,NA,NA
410510092022,34.21287022,0.345784418,0.432230523,0.173160173,0,0.046958378,0.137673426,0,9,NA,"Low",7.071863,7,7,"(0.336,0.442]",9,"(0.0419,0.0505]",5,"(0.134,0.158]",5,"(0.157,0.213]",9,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410510092023,34.21287022,0.371391076,0.468071099,0.275,0.066513761,0.112860892,0.067585302,0,2,NA,"Low",7.071863,7,7,"(0.336,0.442]",9,"(0.1,0.245]",10,"(0.066,0.0936]",2,"(0.213,1]",10,"(0.432,0.499]",8,"(0.0404, 0.0748]",9,NA,NA,NA
410510093011,33.24159466,0.177509694,0.322721326,0.065507246,0.006954103,0.057302887,0.12968548,0,12,NA,"Medium",7.002236,7,7,"(0.172,0.212]",6,"(0.0505,0.0588]",6,"(0.113,0.134]",4,"(0.0616,0.0788]",5,"(0.283,0.331]",5,"(0, 0.07901]",6,NA,NA,NA
410510093012,33.24159466,0.476588629,0.370122631,0.154855643,0.01993865,0.081382386,0.091973244,0,0,NA,"Medium",7.002236,7,7,"(0.442,0.959]",10,"(0.0812,0.1]",9,"(0.066,0.0936]",2,"(0.122,0.157]",8,"(0.331,0.38]",6,"(0.07901, 0.0218]",7,NA,NA,NA
410510093013,33.24159466,0.723838181,0.86026936,0.288075561,0.308791209,0.110665329,0.05483116,0,0,NA,"Medium",7.002236,7,7,"(0.442,0.959]",10,"(0.1,0.245]",10,"(0,0.066]",1,"(0.213,1]",10,"(0.592,1]",10,"(0.0748, 0.5]",10,NA,NA,NA
410510093021,35.20476745,0.382074029,0.340775194,0.125742574,0.078809107,0.075558275,0.142857143,1,6,NA,"Medium",7.078702,7,6.767224,"(0.336,0.442]",9,"(0.0686,0.0812]",8,"(0.134,0.158]",5,"(0.122,0.157]",8,"(0.331,0.38]",6,"(0.0748, 0.5]",10,NA,NA,NA
410510093022,35.20476745,0.285501859,0.431342126,0.104051565,0.049586777,0.043122677,0.246096654,0,3,NA,"Medium",7.078702,6,6,"(0.266,0.336]",8,"(0.0419,0.0505]",5,"(0.21,0.248]",8,"(0.0968,0.122]",7,"(0.38,0.432]",7,"(0.0404, 0.0748]",9,NA,NA,NA
410510094001,34.45667892,0.301937208,0.21509686,0.105471848,0.047272727,0.036072144,0.54241817,0,2,NA,"Low",7.038574,7,7,"(0.266,0.336]",8,"(0.0324,0.0419]",4,"(0.309,0.832]",10,"(0.0968,0.122]",7,"(0.177,0.233]",3,"(0.0404, 0.0748]",9,NA,NA,NA
410510094002,34.45667892,0.395475819,0.504680187,0.177187154,0.05811138,0.070982839,0.088923557,1,4,NA,"Medium",7.038574,7,6.169828,"(0.336,0.442]",9,"(0.0686,0.0812]",8,"(0.066,0.0936]",2,"(0.157,0.213]",9,"(0.499,0.592]",9,"(0.0404, 0.0748]",9,NA,NA,NA
410510094003,34.45667892,0.138178914,0.281537176,0.107361963,0,0.044728435,0.207667732,0,14,NA,"Low",7.038574,7,7,"(0.109,0.139]",4,"(0.0419,0.0505]",5,"(0.183,0.21]",7,"(0.0968,0.122]",7,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410510094004,34.45667892,0.212307692,0.121621622,0.007714561,0.072599532,0.032307692,0.319230769,0,5,NA,"Low",7.038574,7,6.512696,"(0.212,0.266]",7,"(0.023,0.0324]",3,"(0.309,0.832]",10,"(0,0.0114]",1,"(0.119,0.177]",2,"(0.0404, 0.0748]",9,NA,NA,NA
410510094005,34.45667892,0.496668686,0.490449784,0.161676647,0.06710311,0.089036947,0.253785584,0,1,NA,"Medium",7.038574,7,7,"(0.442,0.959]",10,"(0.0812,0.1]",9,"(0.248,0.309]",9,"(0.157,0.213]",9,"(0.432,0.499]",8,"(0.0404, 0.0748]",9,NA,NA,NA
410510095011,32.55909036,0.57166177,0.383272967,0.107196779,0.060528559,0.073130917,0.139405811,0,1,NA,"Low",6.988709,7,7,"(0.442,0.959]",10,"(0.0686,0.0812]",8,"(0.134,0.158]",5,"(0.0968,0.122]",7,"(0.38,0.432]",7,"(0.0404, 0.0748]",9,NA,NA,NA
410510095012,32.55909036,0.37628866,0.309851088,0.077912254,0.083798883,0.055555556,0.238258877,0,4,NA,"Low",6.988709,7,6.922385,"(0.336,0.442]",9,"(0.0505,0.0588]",6,"(0.21,0.248]",8,"(0.0616,0.0788]",5,"(0.283,0.331]",5,"(0.0748, 0.5]",10,NA,NA,NA
410510095021,33.44266441,0.333648393,0.118660287,0.04969697,0.058201058,0.100189036,0.147448015,1,2,NA,"Low",7.058653,7,6.94537,"(0.266,0.336]",8,"(0.0812,0.1]",9,"(0.134,0.158]",5,"(0.0447,0.0616]",4,"(0,0.119]",1,"(0.0404, 0.0748]",9,NA,NA,NA
